Pricing Table,,,,,,,
package,Priority,,,,,,
carrier,AA,,,,,,
subcode,CUU,,,,,,
result_type,UNITLESS_PTABLE_TYPE,,,,,,
name,Priority Price Test_t,,,,,,
comment,Updating stale,,,,,,
attribute_group,TS,,,,,,
Pricelines,,,,,,,
Comment,Segment matches required,Travel dates (Start),Travel dates (End),Loc1,Loc2,Sector direction,Result
Random Testing,,08/06/2026,12/05/2026,P:SBA,P:EGE,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SDF,P:FSD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TPA,P:EWN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TUS,P:TPA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:XNA,P:GSP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:YQB,P:PVD,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ABE,P:LBB,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ABQ,P:CAK,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ACY,P:LAS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:AMA,P:GNV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ANC,P:AEX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ANC,P:HRL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ATW,P:CHO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ATW,P:EWN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ATW,P:GEG,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:AUS,P:CLE,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AVP,P:PDX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:AVP,P:PWM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AZO,P:BDL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BMI,P:AVP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BOI,P:ABI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BPT,P:DFW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BTR,P:OAJ,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BTV,P:CRP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BZN,P:CMH,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BZN,P:DCA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CAK,P:ATL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CHA,P:ACK,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:COS,P:BWI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:COU,P:JAC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CRW,P:GRR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CVG,P:FLO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:DAY,P:BPT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DEN,P:MVY,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DSM,P:PBI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ECP,P:SGU,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EGE,P:AGS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:EUG,P:RAP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EVV,P:PHF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EWR,P:CMH,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FAR,P:GSO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GRB,P:SCE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GRI,P:YUM,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GRK,P:MCO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GRR,P:RNO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GSP,P:LSE,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HPN,P:MCO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:HTS,P:DEN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:IAD,P:SBN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:IAH,P:TXK,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ICT,P:FCA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ICT,P:XNA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ILG,P:BOI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:IND,P:ALO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:IND,P:BTR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:JFK,P:YQB,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LAN,P:MIA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LAS,P:MLU,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LEX,P:VPS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LIT,P:RST,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LRD,P:ART,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LWB,P:ORD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MAF,P:ASE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MDT,P:ECP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MGM,P:DCA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MGM,P:SDF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MSY,P:GJT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MTJ,P:CHA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:OKC,P:IDA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:OMA,P:ALB,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PBI,P:GCK,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PDX,P:BDL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PSC,P:STS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PVU,P:MKE,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RAP,P:TRI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RDM,P:ELP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RDU,P:ACT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RDU,P:MRY,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RDU,P:TRI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RIC,P:YVR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RNO,P:ATW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RSW,P:FAY,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SAT,P:RST,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SAT,P:TRI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SAV,P:ATW,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SAV,P:LEX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SBN,P:CRP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SDF,P:SJC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SGF,P:MDT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SLC,P:TYR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SMX,P:PHX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SPI,P:ABE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SYR,P:RAP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TYR,P:FAY,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TYR,P:TLH,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:VRB,P:ROA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ABE,P:CRP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ABI,P:ANC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ABQ,P:LEX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AEX,P:JFK,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ALB,P:GRI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ASE,P:EWR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BFL,P:BDL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BHM,P:SGF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BMI,P:SAT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BNA,P:GRB,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BNA,P:SAN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BRO,P:MLU,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BTR,P:MEM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BUF,P:DAB,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BUF,P:ECP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BUR,P:ORF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CAK,P:COU,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CHA,P:FAR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CHO,P:ELP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CHO,P:OMA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CLE,P:DEN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CLE,P:MQT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CLL,P:YYC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CLT,P:ASE,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CMH,P:ABQ,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CMI,P:LFT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CMI,P:MSP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CMI,P:PVD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CRW,P:YVR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CWA,P:TRI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:DAB,P:BTR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:DEN,P:RAP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DRO,P:CVG,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DSM,P:LRD,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:EGE,P:FLG,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EGE,P:HRL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EGE,P:LSE,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ELP,P:PVD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EVV,P:LAW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:EYW,P:MSP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FLG,P:BOS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FLL,P:SFO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FSD,P:AEX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FSD,P:MEM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FWA,P:HPN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GJT,P:BIS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GNV,P:MSO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GPT,P:JAX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GRI,P:HOU,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GRK,P:PNS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GRR,P:LRD,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GSO,P:YYZ,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:HDN,P:EWN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:HOU,P:GSO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HRL,P:SMF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:IAD,P:SEA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ICT,P:MCI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:IDA,P:SGF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:IND,P:BUF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:JAX,P:PHF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:JFK,P:FSD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LAN,P:GCK,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LAW,P:PHL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LAW,P:PSC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LAX,P:SBP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LBB,P:SAV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LBB,P:YUL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LEX,P:EUG,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LRD,P:OMA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MAF,P:EUG,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MCI,P:DEN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MCO,P:DAY,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MCO,P:MHT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MDT,P:CLD,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MDT,P:PIT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MFR,P:AEX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MHT,P:SFO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MIA,P:DTW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MIA,P:RFD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MLI,P:MYR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MLU,P:IDA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MQT,P:SMF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MTJ,P:PHX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PGV,P:DAB,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PHX,P:TUL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PNS,P:FAY,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PSC,P:HSV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PSP,P:LRD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PVD,P:VPS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PVU,P:CID,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RIC,P:SAT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RIC,P:YUL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SAF,P:CMI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SBP,P:SFO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SHV,P:BDL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SJC,P:MCO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SLC,P:CVG,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SNA,P:RAP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SNA,P:SAT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SPI,P:EYW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SPI,P:IND,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SRQ,P:MEM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TRI,P:SBP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TUL,P:AEX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:VPS,P:PGV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:XNA,P:ACT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:YQB,P:PHL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:YUL,P:FLG,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:YUL,P:PBI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:YUM,P:FWA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:YYC,P:FAY,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ABE,P:GRK,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ABE,P:YUL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AGS,P:SCE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:AMA,P:CAE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ANC,P:ORF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ART,P:FLL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ASE,P:ABI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ATW,P:GCK,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AVP,P:DSM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BFL,P:FSD,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BIL,P:RIC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BIS,P:ACK,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BIS,P:SAT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BMI,P:OAJ,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BOI,P:EWN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BTR,P:CVG,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BTR,P:SAV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BUF,P:GPT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BUR,P:LSE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CID,P:AGS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CID,P:PBI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CLE,P:ANC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CLL,P:RDM,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CMH,P:OAJ,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CMH,P:SPI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:COU,P:MLI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CWA,P:SNA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:DCA,P:YHZ,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:DRO,P:ALB,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:DRO,P:BUF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:DTW,P:SAF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ECP,P:BOS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ERI,P:BZN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FAR,P:MQT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FAY,P:SMX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FLG,P:EVV,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FLG,P:GRK,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FLL,P:BWI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FSD,P:ACT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FWA,P:EVV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GCK,P:BOI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GCK,P:MSP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GEG,P:MSP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GGG,P:MSY,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GJT,P:PBI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GRK,P:ROW,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GRR,P:EYW,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GSP,P:PVU,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:HDN,P:MKE,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HHH,P:EVV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:HTS,P:PIT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:IAH,P:BZN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ILM,P:ACY,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LAS,P:AUS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LAS,P:OKC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LAS,P:ORD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LAW,P:MTJ,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LAX,P:MCO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LNK,P:DCA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LRD,P:EGE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LSE,P:GRB,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LSE,P:SMF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LYH,P:BIS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MCI,P:SBY,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MCO,P:ROA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MDT,P:LGA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MFR,P:CLE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MHK,P:AMA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MHK,P:ERI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MHK,P:LYH,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MLU,P:BOS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MRY,P:XNA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MSN,P:SAT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MSY,P:ABQ,From Loc1 to Loc2,0.8
